ID,Title,Content,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group,Summary,Slider_type,Slider_image,Slider_video,Slider_video_thumbnail,"Globe thumbnail image (220x122)","Card Layout","Featured card Image (450x250)","Timeline Thumbnail Image (120x120)","Start Year","End Year (optional)","Historical Context",Location,"Company (Optional)","Company Logo (140x60) (Optional)","Era Highlight (optional)","Highlight Text","Publish To Live","Publish To Staging",Date,Status,Slug
74823,"1991 - Boris Yeltsin wins first free elections for Russia's first popularly-elected president","<p>The US and Soviet Union Sign The START Treaty</p>
<p>The US-Canada Air Quality Agreement becomes effective immediately after it is signed by Canadian Prime Minister Brian Mulroney and United States President George H. W. Bush</p>
<p>The Soviet Union takes the first official steps to break up the U.S.S.R. with the following countries all gaining independence: Uzbekistan, Tajikstan, Kyrgyzstan, Azerbaijan, Ukraine, Moldova, Lithuania, Latvia, Belarus, and Estonia</p>
<p>The Internet is made available to unrestricted commercial use and the number of computers on the net reaches 1 million</p>",en,,669724,<p>&nbsp;</p>,image|image|image,https://media.alj.com/app/uploads/2020/07/big-boris-1.jpg|https://media.alj.com/app/uploads/2020/07/big-boris-2.jpg|https://media.alj.com/app/uploads/2020/07/big-boris-3.jpg,||,||,https://media.alj.com/app/uploads/2020/07/globe-boris.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/big-boris-1.jpg,01/01/1991,,world,RU,,,,,1,1,"2020-07-20 10:09:07",publish,boris-yeltsin-wins-first-free-elections-for-russias-first-popularly-elected-president
74852,"1992 - The Maastricht Treaty creates the European Union","<p>Bill Clinton is elected President of the United States</p>
<p>US and UN intervention tries to end famine and civil war in Somalia with Operation Restore Hope</p>
<p>Discovery of the Kuiper belt and the first extrasolar planets</p>",en,,669729,<p>&nbsp;</p>,image|image|image,https://media.alj.com/app/uploads/2020/07/big-treaty-1.jpg|https://media.alj.com/app/uploads/2020/07/big-treaty-2.jpg|https://media.alj.com/app/uploads/2020/07/big-treaty-3.jpg,||,||,https://media.alj.com/app/uploads/2020/07/globe-treaty.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-treaty.jpg,https://media.alj.com/app/uploads/2020/07/1992-The-Maastricht-Treaty-creates-the-European-Union.jpg,01/01/1992,,world,NL,,,,,1,1,"2020-07-20 10:12:47",publish,the-maastricht-treaty-creates-the-european-union
74888,"1993 - Velvet Divorce between Czech Republic and Slovakia","<p>NASA loses contact with the Mars Observer spacecraft during August, bringing an end to the mission</p>
<p>An independence referendum was held in Eritrea, leading to its independence being announced</p>
<p>Oslo accords end First Intifada between Israel and Palestine</p>
<p>Colombian drug lord Pablo Escobar is shot by police</p>
<p>Kim Campbell becomes the first female Prime Minister of Canada</p>",en,,669735,<p>&nbsp;</p>,image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-world-2-1.jpg|https://media.alj.com/app/uploads/2020/07/big-world-3-1.jpg|https://media.alj.com/app/uploads/2020/07/big-world-4.jpg|https://media.alj.com/app/uploads/2020/07/big-world-5.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/1993-Velvet-Divorce-between-Czech-Republic-and-Slovakia.jpg,small-image,https://media.alj.com/app/uploads/2020/07/1993-Fundamentalists-bomb-the-World-Trade-Center.jpg,https://media.alj.com/app/uploads/2020/07/1993-Velvet-Divorce-between-Czech-Republic-and-Slovakia.jpg,01/01/1993,,world,CZ,,,,,1,1,"2020-07-20 10:20:20",publish,fundamentalists-bomb-the-world-trade-center
74931,"1994 - South Africa holds first multi-racial elections after the end of apartheid, appointing Nelson Mendela, President","<p>Channel Tunnel opened between England and France</p>
<p>German luxury car manufacturer BMW announces the purchase of Rover from British Aerospace</p>
<p>Activation of the North American Free Trade Agreement (NAFTA)</p>
<p>Death of Kim Il-sung leads to Kim Jong-il's appointment as the Supreme Leader of North Korea</p>
<p>Legendary Brazilian racing driver Ayrton Senna is killed in a crash at the San Marino Grand Prix at Imola, near Bologna, Italy</p>
<p>&nbsp;</p>",en,,669742,<p>&nbsp;</p>,image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-south-1.jpg|https://media.alj.com/app/uploads/2020/07/big-south-2.jpg|https://media.alj.com/app/uploads/2020/07/big-south-3.jpg|https://media.alj.com/app/uploads/2020/07/big-south-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-south.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-south.jpg,https://media.alj.com/app/uploads/2020/07/1994-Nelson-Mandela.jpg,01/01/1994,,world,ZA,,,,,1,1,"2020-07-20 10:24:58",publish,south-africa-holds-its-first-multi-racial-elections-after-the-end-of-apartheid-palau-independence-leading-to-the-appointment-of-nelson-mendela
74988,"1995 - NASA’s Galileo spacecraft arrives at Jupiter","<p>Establishment of the World Trade Organization</p>
<p>USA Imposes economic sanctions against Iran</p>
<p>The United Kingdom's oldest investment banking firm, Barings Bank, collapses after a securities broker lost US$ 1.4 billion speculating on the Tokyo Stock Exchange</p>
<p>Bosnian War ends; Dayton Accords signed.</p>
<p>Ebay started the online auction and shopping website, where people buy and sell goods and services worldwide</p>
<p>Austria, Finland and Sweden join the European Union</p>",en,,669751,<p>&nbsp;</p>,image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-space-1.jpg|https://media.alj.com/app/uploads/2020/07/big-space-2.jpg|https://media.alj.com/app/uploads/2020/07/big-space-4.jpg|https://media.alj.com/app/uploads/2020/07/big-space-5.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-space.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/small-space.jpg,01/01/1995,,world,US,,,,,1,1,"2020-07-20 10:28:02",publish,nasas-galileo-spacecraft-arrives-at-jupiter
75038,"1996 - Divers discover the ancient port of Alexandria","<p>Kofi Annan of Ghana is chosen as the Secretary-General of the United Nations</p>
<p>A female domestic sheep (Dolly) becomes the first mammal cloned from an adult somatic cell, using the process of nuclear transfer</p>
<p>The Republic of China, also known as Taiwan, held its first direct presidential election</p>
<p>The Nobel Peace Prize is awarded to Carlos Felipe Ximenes Belo and José Ramos-Horta for their work towards East Timor’s independence from Indonesia</p>",en,,669759,<p>&nbsp;</p>,image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-drivers-1.jpg|https://media.alj.com/app/uploads/2020/07/big-drivers-2.jpg|https://media.alj.com/app/uploads/2020/07/big-drivers-3.jpg|https://media.alj.com/app/uploads/2020/07/big-drivers-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-drivers.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/1996-Divers-discover-Alexandria.jpg,01/01/1996,,world,EG,,,,,1,1,"2020-07-20 10:33:32",publish,divers-discover-the-ancient-port-of-alexandria
75074,"1997 - First Harry Potter book published","<p>Diana, Princess of Wales is killed in a car accident in Paris, France</p>
<p>Tony Blair becomes Prime Minister of the United Kingdom</p>
<p>NASA’s Mars Pathfinder lander and rover arrived at Mars</p>
<p>Transfer of sovereignty over Hong Kong from UK to China</p>
<p>The first book in the award winning Harry Potter series by J. K. Rowling is published ""Harry Potter and the Philosopher's Stone""</p>
<p>Kabila ousts Mobutu; Zaire becomes the Democratic Republic of the Congo</p>
<p>Hong Kong kills all the chickens within its territory to stop the spread of a potentially deadly influenza strain known as Avian Flu</p>
<p>The Thrust SSC team sets the world land speed record, when it achieved a speed of 1,228 km/h (763 mph) and became the first land vehicle to officially break the sound barrier</p>",en,,669765,<p>&nbsp;</p>,image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-wales-1.jpg|https://media.alj.com/app/uploads/2020/07/big-wales-2.jpg|https://media.alj.com/app/uploads/2020/07/big-wales-3.jpg|https://media.alj.com/app/uploads/2020/07/big-wales-4.jpg|https://media.alj.com/app/uploads/2020/07/big-wales-5.jpg,||||,||||,https://media.alj.com/app/uploads/2020/07/1997-Harry-Potter.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/1997-Harry-Potter.jpg,01/01/1997,,world,GB,,,,,1,1,"2020-07-20 10:37:01",publish,diana-princess-of-wales-is-killed-in-a-car-accident-in-paris-france
75124,"1998 - Search engine Google is incorporated as a private company by Larry Page and Sergey Brin","<p>The United Kingdom, Republic of Ireland, and Northern Ireland sign the Good Friday Agreement, to mark the beginning of the peace process between Ireland and the Britain</p>
<p>The world's biggest airport in the world opens in Hong Kong</p>
<p>Search engine Google is incorporated as a private company in Menlo Park, California by Larry Page and Sergey Brin</p>",en,,669773,<p>&nbsp;</p>,image|image|image,https://media.alj.com/app/uploads/2020/07/big-google-1.jpg|https://media.alj.com/app/uploads/2020/07/big-google-2.jpg|https://media.alj.com/app/uploads/2020/07/big-google-3.jpg,||,||,https://media.alj.com/app/uploads/2020/07/globe-google.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-google.jpg,https://media.alj.com/app/uploads/2020/07/globe-google.jpg,01/01/1998,,world,US,,,,,1,1,"2020-07-20 10:46:58",publish,the-search-engine-google-is-incorporated-as-a-private-company-in-menlo-park-california-by-larry-page-and-sergey-brin
75167,"1999 - The Euro is established as the new common currency of the European Union, in 11 countries","<p>Ford acquires Volvo Cars from AB Volvo Group for US$ 6.45 billion</p>
<p>Hugo Chavez becomes President of Venezuela</p>
<p>World population reaches 6 billion</p>
<p>Vicente Fox becomes Mexican President, ending 71 years of single-party rule in the nation</p>
<p>The Millennium Dome opens in London</p>",en,,669780,<p>&nbsp;</p>,image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-euro-1.jpg|https://media.alj.com/app/uploads/2020/07/big-euro-2.jpg|https://media.alj.com/app/uploads/2020/07/big-euro-4.jpg|https://media.alj.com/app/uploads/2020/07/big-euro-5.jpg|https://media.alj.com/app/uploads/2020/07/big-euro-6.jpg,||||,||||,https://media.alj.com/app/uploads/2020/07/globe-euro.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/small-euro.jpg,01/01/1999,,world,BE,,,,,1,1,"2020-07-20 10:50:27",publish,the-euro-is-established-as-the-new-common-currency-of-the-european-union-in-11-countries
75224,"2000 - The first day of the 21st Century & 3rd millennium celebrated worldwide","<p>The first day of the 21st Century and 3rd millennium was celebrated worldwide on New Year's Day 2000, even though according to the calendar it is a year early</p>
<p>The Tate Modern opens in London</p>
<p>George W. Bush is elected President of the United States</p>
<p>Vladimir Putin becomes President of Russia</p>
<p>British Army launch Operation Palliser which effectively ends the Sierra Leone Civil War</p>
<p>First Inter-Korean summit takes place</p>",en,,669789,<p>&nbsp;</p>,image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-century-1.jpg|https://media.alj.com/app/uploads/2020/07/big-century-2.jpg|https://media.alj.com/app/uploads/2020/07/big-century-3.jpg|https://media.alj.com/app/uploads/2020/07/big-century-4.jpg|https://media.alj.com/app/uploads/2020/07/big-century-5.jpg,||||,||||,https://media.alj.com/app/uploads/2020/07/globe-century.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-century.jpg,https://media.alj.com/app/uploads/2020/07/2000-Millenium-NYD.jpg,01/01/2000,,world,GB,,,,,1,1,"2020-07-20 10:53:48",publish,the-first-day-of-the-21st-century-and-3rd-millennium-was-celebrated-worldwide-on-new-years-day-2000
75274,"2001 - Dennis Tito becomes the first space tourist","<p>The Leaning Tower of Pisa in Italy re-opens to the public</p>
<p>NASA launches the Genesis space probe</p>
<p>Dennis Tito becomes the first space tourist</p>",en,,669797,<p>&nbsp;</p>,image|image|image,https://media.alj.com/app/uploads/2020/07/big-september-2.jpg|https://media.alj.com/app/uploads/2020/07/big-september-3.jpg|https://media.alj.com/app/uploads/2020/07/big-september-5.jpg,||,||,https://media.alj.com/app/uploads/2020/07/2001-Dennis-Tito.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-september.jpg,https://media.alj.com/app/uploads/2020/07/2001-Dennis-Tito.jpg,01/01/2001,,world,US,,,,,1,1,"2020-07-20 10:57:10",publish,11th-september-2001
75324,"2002 - Former US President Jimmy Carter awarded the Nobel Peace Prize","<p>The United States’ seventh largest airline, US Airways, files for bankruptcy</p>
<p>The European Union votes to add 10 new countries to the EU</p>
<p>Largest Expansion in the history of NATO with seven Eastern and Central European Nations accepted as new members Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovenia and Slovakia</p>
<p>Queen Elizabeth, the Queen Mother of the UK dies</p>
<p>Switzerland and East Timor join the United Nations</p>
<p>The Mars Odyssey finds signs of huge water ice deposits on the planet Mars</p>",en,,669805,<p>&nbsp;</p>,image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-former-1.jpg|https://media.alj.com/app/uploads/2020/07/big-former-2.jpg|https://media.alj.com/app/uploads/2020/07/big-former-3.jpg|https://media.alj.com/app/uploads/2020/07/big-former-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-former.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/small-former.jpg,01/01/2002,,world,US,,,,,1,1,"2020-07-20 11:00:00",publish,former-united-states-president-jimmy-carter-is-awarded-the-nobel-peace-prize
75367,"2003 - Concorde's final flight","<p>The Human Genome Project completed, as scientists from around the world successfully finished sequencing about 99% of the human genome. They identified over 20,000 individual genes and base pairs that create the basic DNA composition of humans.</p>
<p>MIT professors establish Poverty Action Lab</p>
<p>NASA confirms the discovery of one of the oldest known exoplanets, PSR B1620-26 b</p>
<p>United States plans for an invasion of Iraq due to an imminent threat from weapons of mass destruction</p>
<p>Toyota overtakes Chrysler to get the number three slot in US car sales</p>",en,,669812,<p>&nbsp;</p>,image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-flight-1.jpg|https://media.alj.com/app/uploads/2020/07/big-flight-2.jpg|https://media.alj.com/app/uploads/2020/07/big-flight-3.jpg|https://media.alj.com/app/uploads/2020/07/big-flight-4.jpg|https://media.alj.com/app/uploads/2020/07/big-flight-5.jpg,||||,||||,https://media.alj.com/app/uploads/2020/07/globe-flight.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/2003-The-final-Concorde-flight-took-place.jpg,01/01/2003,,world,GB,,,,,1,1,"2020-07-20 11:05:36",publish,the-final-concorde-flight-took-place
75410,"2004 - 60th Anniversary of D-Day is remembered by world leaders","<p>The Cassini-Huygens orbiter and probe entered Saturn’s orbit and took the first close photos of Saturn’s rings</p>
<p>The EU undergoes it's largest expansion so far by accepting 10 new states into the EU Poland, Czech Republic, Estonia, Latvia, Lithuania, Slovakia, Hungary, Slovenia, Malta, and Cyprus</p>
<p>Japan is hit with multiple earthquakes and multiple typhoons</p>
<p>Facebook is launched as a social networking site only open to students from Harvard in February by Mark Zuckerberg with his college roommates and fellow students Eduardo Saverin, Dustin Moskovitz and Chris Hughes</p>
<p>The strongest earthquake in 40 years originates from the Indian Ocean close to Indonesia, measuring 9.3 on the Richter Scale, creating tsunami waves that sweep across much of the coastlines of Sri Lanka, India, Bangladesh, the Maldives, Burma, Thailand, Malaysia and Indonesia</p>",en,,669819,<p>&nbsp;</p>,image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-day-1.jpg|https://media.alj.com/app/uploads/2020/07/big-day-2.jpg|https://media.alj.com/app/uploads/2020/07/big-day-3.jpg|https://media.alj.com/app/uploads/2020/07/big-day-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-day.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-day.jpg,https://media.alj.com/app/uploads/2020/07/2004-The-60th-anniversary-of-D-Day.jpg,01/01/2004,,world,FR,,,,,1,1,"2020-07-20 11:09:09",publish,the-60th-anniversary-of-d-day-is-remembered-by-world-leaders
75460,"2005 - The popular video sharing website “YouTube” was created by Chad Hurley, Steve Chen, and Jawed Karim","<p>Pope John Paul II dies; over 4 million people travel to the Vatican to mourn him</p>
<p>Oil prices rise sharply throughout the year caused by disruption in the Middle East, and the impact of Hurricane Katrina</p>
<p>George W. Bush starts his second term as 43rd President of the United States</p>
<p>Live 8 concerts happen in members of the G8 cities around the world to put pressure on the Leaders of the G8 countries to do more for the world's poor.</p>
<p>MG Rover, the UK's sole remaining volume producer goes into receivership</p>
<p>The Superjumbo jet aircraft Airbus A380 makes its first flight from Toulouse</p>",en,,669827,<p>&nbsp;</p>,image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-katrina-2.jpg|https://media.alj.com/app/uploads/2020/07/big-katrina-3.jpg|https://media.alj.com/app/uploads/2020/07/big-katrina-4.jpg|https://media.alj.com/app/uploads/2020/07/big-katrina-5.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/2005-The-popular-video-sharing-website-YouTube.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/2005-The-popular-video-sharing-website-YouTube.jpg,01/01/2005,,world,US,,,,,1,1,"2020-07-20 11:12:31",publish,hurricane-katrina-strikes-the-louisiana-mississippi-and-alabama-coastal-areas
